Gaspacho (Andalousie);https://www.marmiton.org/recettes/recette_gaspacho-andalousie_16193.aspx
Tourte au saumon et aux poireaux;https://www.marmiton.org/recettes/recette_tourte-au-saumon-et-aux-poireaux_37008.aspx
Soupe à l'oignon gratinée;https://www.marmiton.org/recettes/recette_soupe-a-l-oignon-gratinee_20864.aspx
Soupe d'hiver avec un reste de chou blanc (très rapide);https://www.marmiton.org/recettes/recette_soupe-d-hiver-avec-un-reste-de-chou-blanc-tres-rapide_87803.aspx
Velouté d'endive;https://www.marmiton.org/recettes/recette_veloute-d-endive_51029.aspx
Soupe d'asperges;https://www.marmiton.org/recettes/recette_soupe-d-asperges_22801.aspx
Velouté de chou-fleur au Thermomix;https://www.marmiton.org/recettes/recette_veloute-de-chou-fleur-au-thermomix_382845.aspx
Velouté de butternut et châtaignes;https://www.marmiton.org/recettes/recette_veloute-de-butternut-et-chataignes_383020.aspx
Feuilletés au chèvre et au miel;https://www.marmiton.org/recettes/recette_feuilletes-au-chevre-et-au-miel_23740.aspx
Soupe de butternut, crème de coco et curry;https://www.marmiton.org/recettes/recette_soupe-de-butternut-creme-de-coco-et-curry_340539.aspx
Soupe carotte, patate douce et coriandre;https://www.marmiton.org/recettes/recette_soupe-carotte-patate-douce-et-coriandre_68428.aspx
Soupe de betterave chaude;https://www.marmiton.org/recettes/recette_soupe-de-betterave-chaude_62156.aspx
Bricks au thon;https://www.marmiton.org/recettes/recette_bricks-au-thon_18363.aspx
Tartine au four (Tomate, Champignon, Jambon, Fromage);https://www.marmiton.org/recettes/recette_tartine-au-four-tomate-champignon-jambon-fromage_63001.aspx
Soupe économique au poulet;https://www.marmiton.org/recettes/recette_soupe-economique-au-poulet_60499.aspx
Soupe à l'ail;https://www.marmiton.org/recettes/recette_soupe-a-l-ail_11539.aspx
Flan de courgettes au Cookeo;https://www.marmiton.org/recettes/recette_flan-de-courgettes-au-cookeo_382836.aspx
Velouté de butternut à la cannelle au Cookeo;https://www.marmiton.org/recettes/recette_veloute-de-butternut-a-la-cannelle-au-cookeo_382790.aspx
Feuilletés au chorizo;https://www.marmiton.org/recettes/recette_feuilletes-au-chorizo_69255.aspx
Soufflé jambon fromage;https://www.marmiton.org/recettes/recette_souffle-jambon-fromage_21550.aspx
Soupe au potiron et pommes de terre;https://www.marmiton.org/recettes/recette_soupe-au-potiron-et-pommes-de-terre_11412.aspx
Soupe au chou rouge;https://www.marmiton.org/recettes/recette_soupe-au-chou-rouge_16433.aspx
Oeuf cocotte au saumon;https://www.marmiton.org/recettes/recette_oeuf-cocotte-au-saumon_43901.aspx
Tartine de chèvre au miel;https://www.marmiton.org/recettes/recette_tartine-de-chevre-au-miel_22280.aspx
Ravioles du Royans;https://www.marmiton.org/recettes/recette_ravioles-du-royans_13657.aspx
Soupe froide de courgettes à la menthe et chèvre frais;https://www.marmiton.org/recettes/recette_soupe-froide-de-courgettes-a-la-menthe-et-chevre-frais_169996.aspx
Soupe de cerfeuil rapide;https://www.marmiton.org/recettes/recette_soupe-de-cerfeuil-rapide_87471.aspx
